country,countryname,party,partyname,date,title
89,North Macedonia,89224,Liberal Democratic Party,199810,Elections ’98: Election Programme
89,North Macedonia,89224,Liberal Democratic Party,200209,Можеше и може поинаку
89,North Macedonia,89224,Liberal Democratic Party,200607,ЛДП го загуби рејтингот затоа што правеше реформи
89,North Macedonia,89224,Liberal Democratic Party,200806,Груевски мора да си оди!
89,North Macedonia,89224,Liberal Democratic Party,201106,Има излез
89,North Macedonia,89224,Liberal Democratic Party,201612,Има Избор! Овде И Сега.
89,North Macedonia,89227,Union of Macedonia,199410,See 89221
89,North Macedonia,89228,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia,199011,Average of (89222 + 89223 + 89320)
89,North Macedonia,89229,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia/Party for the Complete Emancipation of the Roma,199011,Average of (89222 + 89223 + 89320 + 89953)
89,North Macedonia,89230,New Social Democratic Party,200607,Нова социјалдемократска партија Изборна програма на НСДП парламентарни избори 2006
89,North Macedonia,89230,New Social Democratic Party,200806,За европска Македонија!
89,North Macedonia,89230,New Social Democratic Party,201106,Изборна програма на нова социјалдемократска партија парламентарни избори 2011
89,North Macedonia,89320,Socialist Party of Macedonia,199011,Programme
89,North Macedonia,89320,Socialist Party of Macedonia,199410,Political Programme
89,North Macedonia,89320,Socialist Party of Macedonia,199810,Ставови за политиката на економски и социјален развој на република Македонија
89,North Macedonia,89320,Socialist Party of Macedonia,200607,Избори 2006 Акценти од изборната програма
89,North Macedonia,89320,Socialist Party of Macedonia,200806,Декларација за натамошното политичко дејствување на СПМ
89,North Macedonia,89320,Socialist Party of Macedonia,201106,No document coded
89,North Macedonia,89321,Democratic Alternative,199810,For Changes
89,North Macedonia,89330,Democratic Renewal of Macedonia,201106,Зеленото е зрело
89,North Macedonia,89330,Democratic Renewal of Macedonia,201612,Имаме Право На Здрава Животна Средина!
89,North Macedonia,89420,Party of Yugoslavs in Macedonia,199011,Programme
89,North Macedonia,89430,Liberal Party of Macedonia,200209,Ќе победиме и ќе правиме влада со ДПА и со ПДП
89,North Macedonia,89430,Liberal Party of Macedonia,200607,Либерални политики 2006-2010
89,North Macedonia,89511,Internal Macedonian Revolutionary Organization–People's Party,200607,Иднина наместо судбина изборна програма парламентарни избори 2006
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,199011,"Programme (also available in English language: Programme Declaration of the Movement for a Pan-Macedonian Action (MAAK), Original)"
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,199810,Промени за достојанствен живот Изборна програма за парламентарните избори ʼ98
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,200209,Главата горе! Среќно и бериќетно
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,200607,Програма на ВМРО- ДПМНЕ за преродба
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,200806,Програма на ВМРО- ДПМНЕ за преродба 2008-2012
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,201106,Манифест за реформи и развој Манифест за Македонија
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,201404,Проверено Проекти што докажано се остваруваат
89,North Macedonia,89710,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,201612,"Peaлно! Програма Ha Bmpo-дпмне 2017-2020 Работа, Сигурност, Напредок!"
89,North Macedonia,89810,Party for European Future,201106,За твојата иднина
89,North Macedonia,89910,Democratic Party of Albanians,200209,Изборна Програма – Избори 2002
89,North Macedonia,89910,Democratic Party of Albanians,200607,No document coded
89,North Macedonia,89910,Democratic Party of Albanians,200806,Здраво/Jungjatjeta
89,North Macedonia,89910,Democratic Party of Albanians,201106,Нов договор Ајдете со нас
89,North Macedonia,89910,Democratic Party of Albanians,201404,ДПА...за слобода!Платформа на ДПА за периодот 2014-2018
89,North Macedonia,89910,Democratic Party of Albanians,201612,Platforma E Partisë Demokratike Shqiptare Për Periudhën 2016-2020 (Платформа На Демократската Партија На Албанците За Периодот 2016-2018) [Albanian original translated into Mazedonian]
89,North Macedonia,89911,Movement for Reforms - Democratic Party of Albanians,201612,Programi I Lëvizjes Për Reforma- Pdsh (Програма На Движење За Реформи- Дпа) [Albanian original translated into Mazedonian]
89,North Macedonia,89912,Alliance for Albanians,201612,Platforma Zgjedhore 2016 - 2020 (Изборна Платформа 2016 – 2020) [Albanian original translated into Mazedonian]
89,North Macedonia,89916,Besa Movement,201612,Programi Zgjedhor Për Zgjedhjet Parlamentare 2016 (Изборна Програма За Парламентарните Избори 2016) [Albanian original translated into Mazedonian]
89,North Macedonia,89920,Democratic Party of Turks,200607,Seçim Programı 2006-2010 Size Güveniyoruz
89,North Macedonia,89930,National Democratic Revival,201106,Идентитет на национална демократска преродба
89,North Macedonia,89930,National Democratic Revival,201404,"Është koha,,, për RDK-në / Време е за НДП. Platforma zgejhore / Изборна платформа"
89,North Macedonia,89940,Democratic Union for Integration,200209,Osnovačka deklaracija na partijata/ Deklarate e themelimit te partise
89,North Macedonia,89940,Democratic Union for Integration,200607,"Промените се шанса, а не ризик"
89,North Macedonia,89940,Democratic Union for Integration,200806,Со нас победници!
89,North Macedonia,89940,Democratic Union for Integration,201106,Платформа за заеднички развој и интеграција
89,North Macedonia,89940,Democratic Union for Integration,201404,"Platformë për bashkim më të fortë, për zhvillim më të mirë. Zgjedhjet 2014 për integrim më të shpejtë në NATO dhe Europë"
89,North Macedonia,89940,Democratic Union for Integration,201612,Bashkë Vendosim! Platforma 2020 Programi Zgjedhor Zgjedhjet Parlamentare 2016 (Имамео Длука! Платформа 2020 Изборна Програма Парламентарни Избори 2016) [Albanian original translated into Mazedonian]
89,North Macedonia,89951,Party for Democratic Prosperity in Macedonia,199011,Programme
89,North Macedonia,89951,Party for Democratic Prosperity,199410,Platforma zgjedhore
89,North Macedonia,89951,Party for Democratic Prosperity,199810,Разумно - Изборна платформа
89,North Macedonia,89951,Party for Democratic Prosperity,200209,Изборна програма 2002
89,North Macedonia,89952,People’s Democratic Party,199011,Programi dhe statuti
89,North Macedonia,89952,People’s Democratic Party,199410,Programme of the National Democratic Party for the Parliamentary Elections 1994
89,North Macedonia,89952,People’s Democratic Party,199810,Estimate
89,North Macedonia,89953,Party for the Complete Emancipation of the Roma,199011,Programme
89,North Macedonia,89959,Joint Candidates of Party for Democratic Prosperity in Macedonia/People’s Democratic Party,199011,Average of (89951 + 89952)
90,Moldova,90040,"Electoral bloc ""NOW  Platform DA and PAS""",201902,Programul electoral al blocului acum da pas pentru dreptate și o viață mai bună 
90,Moldova,90220,Electoral Bloc of the Socialist Party and the Movement ‘Unity',199402,Programul
90,Moldova,90221,Party of Communists of the Republic of Moldova,199803,Platforma preelectorală a PCRM
90,Moldova,90221,Party of Communists of the Republic of Moldova,200102,Program electoral al PCRM
90,Moldova,90221,Party of Communists of the Republic of Moldova,200503,Platform of the Party of Communists for the 2005 Parliamentary elections
90,Moldova,90221,Party of Communists of the Republic of Moldova,200907,Moldova europeanǎ - o construim împreunǎ!
90,Moldova,90221,Party of Communists of the Republic of Moldova,201011,Platforma electorală a Partidului Comuniștilor din Republica Moldova “Moldova alege Vitoria!”
90,Moldova,90221,Party of Communists of the Republic of Moldova,201411,Programul electoral al Partidului Comuniştilor din Republica Moldova. Doar PCRM! Doar Voronin!
90,Moldova,90231,Party of Socialists of the Republic of Moldova,201411,Plataforma electorală a Partidului Socialiştilor din Republica Moldova. Moldova are nevoie de Altceva!
90,Moldova,90231,Party of Socialists of the Republic of Moldova,201902,Platforma electorală a partidului socialiștilor din republica moldova
90,Moldova,90320,Electoral Bloc ‘Democratic Moldova',200503,Electoral Platform of the ‘Democratic Moldova’ Bloc 2005
90,Moldova,90321,Our Moldova Alliance,200907,„Eurointegrare cu o nouǎ guvernare!”
90,Moldova,90330,Democratic Party of Moldova,200907,6 paşi spre Progres împreunǎ cu Marian Lupu
90,Moldova,90330,Democratic Party of Moldova,201011,PENTRU MOLDOVA!„PENTRU TINE!”
90,Moldova,90330,Democratic Party of Moldova,201411,"Platforma electorală a Partidului Democrat din Moldova. Prosperitate pentru oamenii Moldovei – acum, aici, acasă"
90,Moldova,90330,Democratic Party of Moldova,201902,Manifestul electoral al partidului democrat din moldova pentru alegerile parlamentare din 24 februarie 2019
90,Moldova,90410,Party of Democratic Forces,199803,Programul electoral al PFD
90,Moldova,90420,Electoral Bloc ‘For a Democratic and Prosperous Moldova',199803,Programul
90,Moldova,90430,Liberal Democratic Party of Moldova,200907,No title information
90,Moldova,90430,Liberal Democratic Party of Moldova,201011,Angajament al Partidului Liberal Democrat din Moldova “Moldova fără sărăcie“
90,Moldova,90430,Liberal Democratic Party of Moldova,201411,Platforma electorală a Partidului Liberal Democrat din Moldova. ÎNAINTE spre un viitor european!
90,Moldova,90520,Alliance of the Christian Democratic People's Front,199402,Program Electoral (al AFPCD)
90,Moldova,90520,Christian Democratic People’s Party,200102,Program electoral 2001
90,Moldova,90520,Christian Democratic People’s Party,200503,Platforma de guvernare a PPCD 2005-2009
90,Moldova,90610,Electoral Bloc ‘Democratic Convention of Moldova',199803,Program de guvernare
90,Moldova,90620,Liberal Party,200907,Programul electoral al Partidului Liberal
90,Moldova,90620,Liberal Party,201011,PROGRAMUL PARTIDULUI LIBERAL PENTRU ALEGERILE PARLAMENTARE DIN 28 NOIEMBRIE 2010
90,Moldova,90620,Liberal Party,201411,Programul politic al Partidului Liberal. Caracterul şi obiectivele politice generale ale Partidului Liberal
90,Moldova,90620,Liberal Party,201902,Programul partidului liberal
90,Moldova,90630,Șor Party,201902,Programul politic al partidului șor schimbare pentru moldova
90,Moldova,90810,Agrarian Democratic Party of Moldova,199402,Platforma Electorală
90,Moldova,90951,Bloc of Peasants and Intellectuals,199402,Platforma-Program
90,Moldova,90952,Electoral Block ‘Braghis Alliance',200102,Platforma blocului electoral ‘Alianţa Braghiş
91,Montenegro,91020,Coalition for European Montenegro,200609,Pobjedničkim putem. Evo ruka! Crna Gora Evropski primjer
91,Montenegro,91020,Coalition for European Montenegro,200903,Samo naprijed. Sigurno
91,Montenegro,91020,Coalition for European Montenegro,201210,Naprijed Crna Goro. Izborni program
91,Montenegro,91030,Key Coalition,201610,Velika Koalicija KljuČ: DEMOS – SNP – URA. Izborni program: Najbolje za Crnu Goru!
91,Montenegro,91040,Peace is our Nation,202008,Bečić. Da zajedno obnovimo Crnu Goru 
91,Montenegro,91060,Democratic Front,201210,Program 595 mjera
91,Montenegro,91060,Democratic Front,201610,Program. Da radi Crna Gora
91,Montenegro,91090,For the Future of Montenegro,202008,Agenda Preporoda u deset tačaka. Presjek i kako dalje sa ivice ambisa 
91,Montenegro,91220,League of Communists of Montenegro,199012,Декларација циљева и принципа
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,199212,Снага државе Избори ʼ92
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,199611,Избори ʼ96 Сигурно!
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,199805,Victory for Montenegro
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,200104,Pobjeda je Crne Gore. Izborni Program 2001
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,200210,Ukorak s Evropom. Program Akcije. IV Kongres Demokratske partije socijalista
91,Montenegro,91220,Democratic Party of Socialists of Montenegro,201610,Sigurnim Korakom! Izborni program
